"","date","future expiration","adjusted close","expiration","strike","call/put","ask","bid","settlement price","ttm"
"1704",2012-02-28,2012-03-20,106.5,2012-03-05,106.5,"C","N/A","N/A",0,6
"1705",2012-02-28,2012-03-20,106.5,2012-03-02,106.5,"P","N/A","N/A",0,3
"1706",2012-02-28,2012-03-20,106.5,2012-03-02,106.5,"C","N/A","N/A",0,3
"1707",2012-02-28,2012-03-20,106.5,2012-03-01,106.5,"P","N/A","N/A",0,2
"1708",2012-02-28,2012-03-20,106.5,2012-03-01,106.5,"C","N/A","N/A",0,2
"1709",2012-02-28,2012-03-20,106.5,2012-02-29,106.5,"P","N/A","N/A",4.26,1
"1710",2012-02-28,2012-03-20,106.5,2012-02-29,106.5,"C","N/A","N/A",0,1
"1711",2012-02-28,2012-03-20,106.5,2012-02-28,106.5,"P","N/A","N/A",0,0
"1712",2012-02-28,2012-03-20,106.5,2012-02-28,106.5,"C","N/A","N/A",0,0
"1713",2012-02-29,2012-03-20,107,2012-03-15,107,"P","N/A","N/A",2.34,15
"1714",2012-02-29,2012-03-20,107,2012-03-15,107,"P","N/A","N/A",0,15
"1715",2012-02-29,2012-03-20,107,2012-03-15,107,"C","N/A","N/A",0,15
"1716",2012-02-29,2012-03-20,107,2012-03-15,107,"C","N/A","N/A",2.41,15
"1717",2012-02-29,2012-03-20,107,2012-03-06,107,"P","N/A","N/A",0,6
"1718",2012-02-29,2012-03-20,107,2012-03-06,107,"C","N/A","N/A",0,6
"1719",2012-02-29,2012-03-20,107,2012-03-05,107,"P","N/A","N/A",0,5
"1720",2012-02-29,2012-03-20,107,2012-03-05,107,"C","N/A","N/A",0,5
"1721",2012-02-29,2012-03-20,107,2012-03-02,107,"P","N/A","N/A",0,2
"1722",2012-02-29,2012-03-20,107,2012-03-02,107,"C","N/A","N/A",0,2
"1723",2012-02-29,2012-03-20,107,2012-03-01,107,"P","N/A","N/A",0,1
"1724",2012-02-29,2012-03-20,107,2012-03-01,107,"C","N/A","N/A",0,1
"1725",2012-02-29,2012-03-20,107,2012-02-29,107,"P","N/A","N/A",0,0
"1726",2012-02-29,2012-03-20,107,2012-02-29,107,"C","N/A","N/A",0,0
"1727",2012-03-01,2012-03-20,109,2012-03-15,109,"P","N/A","N/A",2.41,14
"1728",2012-03-01,2012-03-20,109,2012-03-15,109,"P","N/A","N/A",0,14
"1729",2012-03-01,2012-03-20,109,2012-03-15,109,"C","N/A","N/A",0,14
"1730",2012-03-01,2012-03-20,109,2012-03-15,109,"C","N/A","N/A",2.25,14
"1731",2012-03-01,2012-03-20,109,2012-03-06,109,"P","N/A","N/A",0,5
"1732",2012-03-01,2012-03-20,109,2012-03-06,109,"C","N/A","N/A",0,5
"1733",2012-03-01,2012-03-20,109,2012-03-05,109,"P","N/A","N/A",0,4
"1734",2012-03-01,2012-03-20,109,2012-03-05,109,"C","N/A","N/A",0,4
"1735",2012-03-01,2012-03-20,109,2012-03-02,109,"P","N/A","N/A",0,1
"1736",2012-03-01,2012-03-20,109,2012-03-02,109,"C","N/A","N/A",0,1
"1737",2012-03-01,2012-03-20,109,2012-03-01,109,"P","N/A","N/A",0,0
"1738",2012-03-01,2012-03-20,109,2012-03-01,109,"C","N/A","N/A",0,0
"1739",2012-03-02,2012-03-20,106.5,2012-03-15,106.5,"P","N/A","N/A",2.14,13
"1740",2012-03-02,2012-03-20,106.5,2012-03-15,106.5,"P","N/A","N/A",0,13
"1741",2012-03-02,2012-03-20,106.5,2012-03-15,106.5,"C","N/A","N/A",0,13
"1742",2012-03-02,2012-03-20,106.5,2012-03-15,106.5,"C","N/A","N/A",2.34,13
"1743",2012-03-02,2012-03-20,106.5,2012-03-08,106.5,"P","N/A","N/A",0,6
"1744",2012-03-02,2012-03-20,106.5,2012-03-08,106.5,"C","N/A","N/A",0,6
"1745",2012-03-02,2012-03-20,106.5,2012-03-07,106.5,"P","N/A","N/A",0,5
"1746",2012-03-02,2012-03-20,106.5,2012-03-07,106.5,"C","N/A","N/A",0,5
"1747",2012-03-02,2012-03-20,106.5,2012-03-06,106.5,"P","N/A","N/A",0,4
"1748",2012-03-02,2012-03-20,106.5,2012-03-06,106.5,"C","N/A","N/A",0,4
"1749",2012-03-02,2012-03-20,106.5,2012-03-05,106.5,"P","N/A","N/A",0,3
"1750",2012-03-02,2012-03-20,106.5,2012-03-05,106.5,"C","N/A","N/A",0,3
"1751",2012-03-02,2012-03-20,106.5,2012-03-02,106.5,"P","N/A","N/A",0,0
"1752",2012-03-02,2012-03-20,106.5,2012-03-02,106.5,"C","N/A","N/A",0,0
"1753",2012-03-05,2012-03-20,106.5,2012-03-15,106.5,"P","N/A","N/A",1.96,10
"1754",2012-03-05,2012-03-20,106.5,2012-03-15,106.5,"P","N/A","N/A",0,10
"1755",2012-03-05,2012-03-20,106.5,2012-03-15,106.5,"C","N/A","N/A",0,10
"1756",2012-03-05,2012-03-20,106.5,2012-03-15,106.5,"C","N/A","N/A",2.18,10
"1757",2012-03-05,2012-03-20,106.5,2012-03-09,106.5,"P","N/A","N/A",0,4
"1758",2012-03-05,2012-03-20,106.5,2012-03-09,106.5,"C","N/A","N/A",0,4
"1759",2012-03-05,2012-03-20,106.5,2012-03-08,106.5,"P","N/A","N/A",0,3
"1760",2012-03-05,2012-03-20,106.5,2012-03-08,106.5,"C","N/A","N/A",0,3
"1761",2012-03-05,2012-03-20,106.5,2012-03-07,106.5,"P","N/A","N/A",0,2
"1762",2012-03-05,2012-03-20,106.5,2012-03-07,106.5,"C","N/A","N/A",0,2
"1763",2012-03-05,2012-03-20,106.5,2012-03-06,106.5,"P","N/A","N/A",0,1
"1764",2012-03-05,2012-03-20,106.5,2012-03-06,106.5,"C","N/A","N/A",0,1
"1765",2012-03-05,2012-03-20,106.5,2012-03-05,106.5,"P","N/A","N/A",0,0
"1766",2012-03-05,2012-03-20,106.5,2012-03-05,106.5,"C","N/A","N/A",0,0
"1767",2012-03-06,2012-03-20,104.5,2012-03-15,104.5,"P","N/A","N/A",1.93,9
"1768",2012-03-06,2012-03-20,104.5,2012-03-15,104.5,"P","N/A","N/A",0,9
"1769",2012-03-06,2012-03-20,104.5,2012-03-15,104.5,"C","N/A","N/A",0,9
"1770",2012-03-06,2012-03-20,104.5,2012-03-15,104.5,"C","N/A","N/A",2.13,9
"1771",2012-03-06,2012-03-20,104.5,2012-03-12,104.5,"P","N/A","N/A",0,6
"1772",2012-03-06,2012-03-20,104.5,2012-03-12,104.5,"C","N/A","N/A",0,6
"1773",2012-03-06,2012-03-20,104.5,2012-03-09,104.5,"P","N/A","N/A",0,3
"1774",2012-03-06,2012-03-20,104.5,2012-03-09,104.5,"C","N/A","N/A",0,3
"1775",2012-03-06,2012-03-20,104.5,2012-03-08,104.5,"P","N/A","N/A",0,2
"1776",2012-03-06,2012-03-20,104.5,2012-03-08,104.5,"C","N/A","N/A",0,2
"1777",2012-03-06,2012-03-20,104.5,2012-03-07,104.5,"P","N/A","N/A",0,1
"1778",2012-03-06,2012-03-20,104.5,2012-03-07,104.5,"C","N/A","N/A",0,1
"1779",2012-03-06,2012-03-20,104.5,2012-03-06,104.5,"P","N/A","N/A",0,0
"1780",2012-03-06,2012-03-20,104.5,2012-03-06,104.5,"C","N/A","N/A",0,0
"1781",2012-03-07,2012-03-20,106,2012-03-15,106,"P","N/A","N/A",1.68,8
"1782",2012-03-07,2012-03-20,106,2012-03-15,106,"P","N/A","N/A",0,8
"1783",2012-03-07,2012-03-20,106,2012-03-15,106,"C","N/A","N/A",0,8
"1784",2012-03-07,2012-03-20,106,2012-03-15,106,"C","N/A","N/A",1.84,8
"1785",2012-03-07,2012-03-20,106,2012-03-13,106,"P","N/A","N/A",0,6
"1786",2012-03-07,2012-03-20,106,2012-03-13,106,"C","N/A","N/A",0,6
"1787",2012-03-07,2012-03-20,106,2012-03-12,106,"P","N/A","N/A",0,5
"1788",2012-03-07,2012-03-20,106,2012-03-12,106,"C","N/A","N/A",0,5
"1789",2012-03-07,2012-03-20,106,2012-03-09,106,"P","N/A","N/A",0,2
"1790",2012-03-07,2012-03-20,106,2012-03-09,106,"C","N/A","N/A",0,2
"1791",2012-03-07,2012-03-20,106,2012-03-08,106,"P","N/A","N/A",0,1
"1792",2012-03-07,2012-03-20,106,2012-03-08,106,"C","N/A","N/A",0,1
"1793",2012-03-07,2012-03-20,106,2012-03-07,106,"P","N/A","N/A",0,0
"1794",2012-03-07,2012-03-20,106,2012-03-07,106,"C","N/A","N/A",0,0
"1795",2012-03-08,2012-03-20,106.5,2012-03-15,106.5,"P","N/A","N/A",1.49,7
"1796",2012-03-08,2012-03-20,106.5,2012-03-15,106.5,"P","N/A","N/A",0,7
"1797",2012-03-08,2012-03-20,106.5,2012-03-15,106.5,"C","N/A","N/A",0,7
"1798",2012-03-08,2012-03-20,106.5,2012-03-15,106.5,"C","N/A","N/A",1.57,7
"1799",2012-03-08,2012-03-20,106.5,2012-03-14,106.5,"P","N/A","N/A",0,6
"1800",2012-03-08,2012-03-20,106.5,2012-03-14,106.5,"C","N/A","N/A",0,6
"1801",2012-03-08,2012-03-20,106.5,2012-03-13,106.5,"P","N/A","N/A",0,5
"1802",2012-03-08,2012-03-20,106.5,2012-03-13,106.5,"C","N/A","N/A",0,5
"1803",2012-03-08,2012-03-20,106.5,2012-03-12,106.5,"P","N/A","N/A",0,4
"1804",2012-03-08,2012-03-20,106.5,2012-03-12,106.5,"C","N/A","N/A",0,4
"1805",2012-03-08,2012-03-20,106.5,2012-03-09,106.5,"P","N/A","N/A",0,1
"1806",2012-03-08,2012-03-20,106.5,2012-03-09,106.5,"C","N/A","N/A",0,1
"1807",2012-03-08,2012-03-20,106.5,2012-03-08,106.5,"P","N/A","N/A",0,0
"1808",2012-03-08,2012-03-20,106.5,2012-03-08,106.5,"C","N/A","N/A",0,0
"1809",2012-03-09,2012-03-20,107.5,2012-03-15,107.5,"P","N/A","N/A",1.34,6
"1810",2012-03-09,2012-03-20,107.5,2012-03-15,107.5,"P","N/A","N/A",0,6
"1811",2012-03-09,2012-03-20,107.5,2012-03-15,107.5,"C","N/A","N/A",0,6
"1812",2012-03-09,2012-03-20,107.5,2012-03-15,107.5,"C","N/A","N/A",1.24,6
"1813",2012-03-09,2012-03-20,107.5,2012-03-14,107.5,"P","N/A","N/A",0,5
"1814",2012-03-09,2012-03-20,107.5,2012-03-14,107.5,"C","N/A","N/A",0,5
"1815",2012-03-09,2012-03-20,107.5,2012-03-13,107.5,"P","N/A","N/A",0,4
"1816",2012-03-09,2012-03-20,107.5,2012-03-13,107.5,"C","N/A","N/A",0,4
"1817",2012-03-09,2012-03-20,107.5,2012-03-12,107.5,"P","N/A","N/A",0,3
"1818",2012-03-09,2012-03-20,107.5,2012-03-12,107.5,"C","N/A","N/A",0,3
"1819",2012-03-09,2012-03-20,107.5,2012-03-09,107.5,"P","N/A","N/A",0,0
"1820",2012-03-09,2012-03-20,107.5,2012-03-09,107.5,"C","N/A","N/A",0,0
"1821",2012-03-12,2012-03-20,106.5,2012-03-16,106.5,"P","N/A","N/A",0,4
"1822",2012-03-12,2012-03-20,106.5,2012-03-16,106.5,"C","N/A","N/A",0,4
"1823",2012-03-12,2012-03-20,106.5,2012-03-15,106.5,"P","N/A","N/A",1.19,3
"1824",2012-03-12,2012-03-20,106.5,2012-03-15,106.5,"P","N/A","N/A",0,3
"1825",2012-03-12,2012-03-20,106.5,2012-03-15,106.5,"C","N/A","N/A",0,3
"1826",2012-03-12,2012-03-20,106.5,2012-03-15,106.5,"C","N/A","N/A",1.03,3
"1827",2012-03-12,2012-03-20,106.5,2012-03-14,106.5,"P","N/A","N/A",0,2
"1828",2012-03-12,2012-03-20,106.5,2012-03-14,106.5,"C","N/A","N/A",0,2
"1829",2012-03-12,2012-03-20,106.5,2012-03-13,106.5,"P","N/A","N/A",0,1
"1830",2012-03-12,2012-03-20,106.5,2012-03-13,106.5,"C","N/A","N/A",0,1
"1831",2012-03-12,2012-03-20,106.5,2012-03-12,106.5,"P","N/A","N/A",0,0
"1832",2012-03-12,2012-03-20,106.5,2012-03-12,106.5,"C","N/A","N/A",0,0
"1833",2012-03-13,2012-03-20,106.5,2012-03-19,106.5,"P","N/A","N/A",0,6
"1834",2012-03-13,2012-03-20,106.5,2012-03-19,106.5,"C","N/A","N/A",0,6
"1835",2012-03-13,2012-03-20,106.5,2012-03-16,106.5,"P","N/A","N/A",0,3
"1836",2012-03-13,2012-03-20,106.5,2012-03-16,106.5,"C","N/A","N/A",0,3
"1837",2012-03-13,2012-03-20,106.5,2012-03-15,106.5,"P","N/A","N/A",0.8,2
"1838",2012-03-13,2012-03-20,106.5,2012-03-15,106.5,"P","N/A","N/A",0,2
"1839",2012-03-13,2012-03-20,106.5,2012-03-15,106.5,"C","N/A","N/A",0,2
"1840",2012-03-13,2012-03-20,106.5,2012-03-15,106.5,"C","N/A","N/A",1.01,2
"1841",2012-03-13,2012-03-20,106.5,2012-03-14,106.5,"P","N/A","N/A",0,1
"1842",2012-03-13,2012-03-20,106.5,2012-03-14,106.5,"C","N/A","N/A",0,1
"1843",2012-03-13,2012-03-20,106.5,2012-03-13,106.5,"P","N/A","N/A",0,0
"1844",2012-03-13,2012-03-20,106.5,2012-03-13,106.5,"C","N/A","N/A",0,0
"1845",2012-03-14,2012-03-20,105.5,2012-03-19,105.5,"P","N/A","N/A",0,5
"1846",2012-03-14,2012-03-20,105.5,2012-03-19,105.5,"C","N/A","N/A",0,5
"1847",2012-03-14,2012-03-20,105.5,2012-03-16,105.5,"P","N/A","N/A",0,2
"1848",2012-03-14,2012-03-20,105.5,2012-03-16,105.5,"C","N/A","N/A",0,2
"1849",2012-03-14,2012-03-20,105.5,2012-03-15,105.5,"P","N/A","N/A",0.69,1
"1850",2012-03-14,2012-03-20,105.5,2012-03-15,105.5,"P","N/A","N/A",0,1
"1851",2012-03-14,2012-03-20,105.5,2012-03-15,105.5,"C","N/A","N/A",0,1
"1852",2012-03-14,2012-03-20,105.5,2012-03-15,105.5,"C","N/A","N/A",0.62,1
"1853",2012-03-14,2012-03-20,105.5,2012-03-14,105.5,"P","N/A","N/A",0,0
"1854",2012-03-14,2012-03-20,105.5,2012-03-14,105.5,"C","N/A","N/A",0,0
"1855",2012-03-15,2012-03-20,105,2012-03-19,105,"P","N/A","N/A",0,4
"1856",2012-03-15,2012-03-20,105,2012-03-19,105,"C","N/A","N/A",0,4
"1857",2012-03-15,2012-03-20,105,2012-03-16,105,"P","N/A","N/A",0,1
"1858",2012-03-15,2012-03-20,105,2012-03-16,105,"C","N/A","N/A",0,1
"1859",2012-03-15,2012-03-20,105,2012-03-15,105,"P","N/A","N/A",0,0
"1860",2012-03-15,2012-03-20,105,2012-03-15,105,"P","N/A","N/A",0,0
"1861",2012-03-15,2012-03-20,105,2012-03-15,105,"C","N/A","N/A",0.11,0
"1862",2012-03-15,2012-03-20,105,2012-03-15,105,"C","N/A","N/A",0.11,0
"1863",2012-03-15,2012-04-20,105.5,2012-03-30,105.5,"P","N/A","N/A",0,15
"1864",2012-03-15,2012-04-20,105.5,2012-03-30,105.5,"C","N/A","N/A",0.94,15
"1865",2012-03-15,2012-04-20,105.5,2012-03-21,105.5,"P","N/A","N/A",0,6
"1866",2012-03-15,2012-04-20,105.5,2012-03-21,105.5,"C","N/A","N/A",0,6
"1867",2012-03-15,2012-04-20,105.5,2012-03-20,105.5,"P","N/A","N/A",0,5
"1868",2012-03-15,2012-04-20,105.5,2012-03-20,105.5,"C","N/A","N/A",0,5
"1869",2012-03-16,2012-03-20,107,2012-03-19,107,"P","N/A","N/A",0,3
"1870",2012-03-16,2012-03-20,107,2012-03-19,107,"C","N/A","N/A",0,3
"1871",2012-03-16,2012-03-20,107,2012-03-16,107,"P","N/A","N/A",0,0
"1872",2012-03-16,2012-03-20,107,2012-03-16,107,"C","N/A","N/A",0,0
"1873",2012-03-16,2012-04-20,107.5,2012-03-30,107.5,"P","N/A","N/A",0.93,14
"1874",2012-03-16,2012-04-20,107.5,2012-03-30,107.5,"C","N/A","N/A",0.36,14
"1875",2012-03-16,2012-04-20,107.5,2012-03-22,107.5,"P","N/A","N/A",0,6
"1876",2012-03-16,2012-04-20,107.5,2012-03-22,107.5,"C","N/A","N/A",0,6
"1877",2012-03-16,2012-04-20,107.5,2012-03-21,107.5,"P","N/A","N/A",0,5
"1878",2012-03-16,2012-04-20,107.5,2012-03-21,107.5,"C","N/A","N/A",0,5
"1879",2012-03-16,2012-04-20,107.5,2012-03-20,107.5,"P","N/A","N/A",0,4
"1880",2012-03-16,2012-04-20,107.5,2012-03-20,107.5,"C","N/A","N/A",0,4
"1881",2012-03-19,2012-03-20,108,2012-03-19,108,"P","N/A","N/A",0,0
"1882",2012-03-19,2012-03-20,108,2012-03-19,108,"C","N/A","N/A",0,0
"1883",2012-03-19,2012-04-20,108.5,2012-03-30,108.5,"P","N/A","N/A",1.26,11
"1884",2012-03-19,2012-04-20,108.5,2012-03-30,108.5,"C","N/A","N/A",0.14,11
"1885",2012-03-19,2012-04-20,108.5,2012-03-23,108.5,"P","N/A","N/A",0,4
"1886",2012-03-19,2012-04-20,108.5,2012-03-23,108.5,"C","N/A","N/A",0,4
"1887",2012-03-19,2012-04-20,108.5,2012-03-22,108.5,"P","N/A","N/A",0,3
"1888",2012-03-19,2012-04-20,108.5,2012-03-22,108.5,"C","N/A","N/A",0,3
"1889",2012-03-19,2012-04-20,108.5,2012-03-21,108.5,"P","N/A","N/A",0,2
"1890",2012-03-19,2012-04-20,108.5,2012-03-21,108.5,"C","N/A","N/A",0,2
"1891",2012-03-19,2012-04-20,108.5,2012-03-20,108.5,"P","N/A","N/A",0,1
"1892",2012-03-19,2012-04-20,108.5,2012-03-20,108.5,"C","N/A","N/A",0,1
"1893",2012-03-20,2012-04-20,106,2012-03-30,106,"P","N/A","N/A",0,10
"1894",2012-03-20,2012-04-20,106,2012-03-30,106,"C","N/A","N/A",0.65,10
"1895",2012-03-20,2012-04-20,106,2012-03-26,106,"P","N/A","N/A",0,6
"1896",2012-03-20,2012-04-20,106,2012-03-26,106,"C","N/A","N/A",0,6
"1897",2012-03-20,2012-04-20,106,2012-03-23,106,"P","N/A","N/A",0,3
"1898",2012-03-20,2012-04-20,106,2012-03-23,106,"C","N/A","N/A",0,3
"1899",2012-03-20,2012-04-20,106,2012-03-22,106,"P","N/A","N/A",0,2
"1900",2012-03-20,2012-04-20,106,2012-03-22,106,"C","N/A","N/A",0,2
"1901",2012-03-20,2012-04-20,106,2012-03-21,106,"P","N/A","N/A",0,1
"1902",2012-03-20,2012-04-20,106,2012-03-21,106,"C","N/A","N/A",0,1
"1903",2012-03-20,2012-04-20,106,2012-03-20,106,"P","N/A","N/A",0,0
"1904",2012-03-20,2012-04-20,106,2012-03-20,106,"C","N/A","N/A",0,0
"1905",2012-03-21,2012-04-20,107.5,2012-03-30,107.5,"P","N/A","N/A",0.83,9
"1906",2012-03-21,2012-04-20,107.5,2012-03-30,107.5,"C","N/A","N/A",0.13,9
"1907",2012-03-21,2012-04-20,107.5,2012-03-27,107.5,"P","N/A","N/A",0,6
"1908",2012-03-21,2012-04-20,107.5,2012-03-27,107.5,"C","N/A","N/A",0,6
"1909",2012-03-21,2012-04-20,107.5,2012-03-26,107.5,"P","N/A","N/A",0,5
"1910",2012-03-21,2012-04-20,107.5,2012-03-26,107.5,"C","N/A","N/A",0,5
"1911",2012-03-21,2012-04-20,107.5,2012-03-23,107.5,"P","N/A","N/A",0,2
"1912",2012-03-21,2012-04-20,107.5,2012-03-23,107.5,"C","N/A","N/A",0,2
"1913",2012-03-21,2012-04-20,107.5,2012-03-22,107.5,"P","N/A","N/A",0,1
"1914",2012-03-21,2012-04-20,107.5,2012-03-22,107.5,"C","N/A","N/A",0,1
"1915",2012-03-21,2012-04-20,107.5,2012-03-21,107.5,"P","N/A","N/A",0,0
"1916",2012-03-21,2012-04-20,107.5,2012-03-21,107.5,"C","N/A","N/A",0,0
"1917",2012-03-22,2012-04-20,105.5,2012-03-30,105.5,"P","N/A","N/A",0,8
"1918",2012-03-22,2012-04-20,105.5,2012-03-30,105.5,"C","N/A","N/A",0.77,8
"1919",2012-03-22,2012-04-20,105.5,2012-03-28,105.5,"P","N/A","N/A",0,6
"1920",2012-03-22,2012-04-20,105.5,2012-03-28,105.5,"C","N/A","N/A",0,6
"1921",2012-03-22,2012-04-20,105.5,2012-03-27,105.5,"P","N/A","N/A",0,5
"1922",2012-03-22,2012-04-20,105.5,2012-03-27,105.5,"C","N/A","N/A",0,5
"1923",2012-03-22,2012-04-20,105.5,2012-03-26,105.5,"P","N/A","N/A",0,4
"1924",2012-03-22,2012-04-20,105.5,2012-03-26,105.5,"C","N/A","N/A",0,4
"1925",2012-03-22,2012-04-20,105.5,2012-03-23,105.5,"P","N/A","N/A",0,1
"1926",2012-03-22,2012-04-20,105.5,2012-03-23,105.5,"C","N/A","N/A",0,1
"1927",2012-03-22,2012-04-20,105.5,2012-03-22,105.5,"P","N/A","N/A",0,0
"1928",2012-03-22,2012-04-20,105.5,2012-03-22,105.5,"C","N/A","N/A",0,0
"1929",2012-03-23,2012-04-20,107,2012-03-30,107,"P","N/A","N/A",0.5,7
"1930",2012-03-23,2012-04-20,107,2012-03-30,107,"C","N/A","N/A",0.1,7
"1931",2012-03-23,2012-04-20,107,2012-03-29,107,"P","N/A","N/A",0,6
"1932",2012-03-23,2012-04-20,107,2012-03-29,107,"C","N/A","N/A",0,6
"1933",2012-03-23,2012-04-20,107,2012-03-28,107,"P","N/A","N/A",0,5
"1934",2012-03-23,2012-04-20,107,2012-03-28,107,"C","N/A","N/A",0,5
"1935",2012-03-23,2012-04-20,107,2012-03-27,107,"P","N/A","N/A",0,4
"1936",2012-03-23,2012-04-20,107,2012-03-27,107,"C","N/A","N/A",0,4
"1937",2012-03-23,2012-04-20,107,2012-03-26,107,"P","N/A","N/A",0,3
"1938",2012-03-23,2012-04-20,107,2012-03-26,107,"C","N/A","N/A",0,3
"1939",2012-03-23,2012-04-20,107,2012-03-23,107,"P","N/A","N/A",0,0
"1940",2012-03-23,2012-04-20,107,2012-03-23,107,"C","N/A","N/A",0,0
"1941",2012-03-26,2012-04-20,107,2012-03-30,107,"P","N/A","N/A",0,4
"1942",2012-03-26,2012-04-20,107,2012-03-30,107,"C","N/A","N/A",0.07,4
"1943",2012-03-26,2012-04-20,107,2012-03-29,107,"P","N/A","N/A",0,3
"1944",2012-03-26,2012-04-20,107,2012-03-29,107,"C","N/A","N/A",0,3
"1945",2012-03-26,2012-04-20,107,2012-03-28,107,"P","N/A","N/A",0,2
"1946",2012-03-26,2012-04-20,107,2012-03-28,107,"C","N/A","N/A",0,2
"1947",2012-03-26,2012-04-20,107,2012-03-27,107,"P","N/A","N/A",0,1
"1948",2012-03-26,2012-04-20,107,2012-03-27,107,"C","N/A","N/A",0,1
"1949",2012-03-26,2012-04-20,107,2012-03-26,107,"P","N/A","N/A",0,0
"1950",2012-03-26,2012-04-20,107,2012-03-26,107,"C","N/A","N/A",0,0
"1951",2012-03-27,2012-04-20,107.5,2012-04-02,107.5,"P","N/A","N/A",0,6
"1952",2012-03-27,2012-04-20,107.5,2012-04-02,107.5,"C","N/A","N/A",0,6
"1953",2012-03-27,2012-04-20,107.5,2012-03-30,107.5,"P","N/A","N/A",0,3
"1954",2012-03-27,2012-04-20,107.5,2012-03-30,107.5,"C","N/A","N/A",0.01,3
"1955",2012-03-27,2012-04-20,107.5,2012-03-29,107.5,"P","N/A","N/A",0,2
"1956",2012-03-27,2012-04-20,107.5,2012-03-29,107.5,"C","N/A","N/A",0,2
"1957",2012-03-27,2012-04-20,107.5,2012-03-28,107.5,"P","N/A","N/A",0,1
"1958",2012-03-27,2012-04-20,107.5,2012-03-28,107.5,"C","N/A","N/A",0,1
"1959",2012-03-27,2012-04-20,107.5,2012-03-27,107.5,"P","N/A","N/A",0,0
"1960",2012-03-27,2012-04-20,107.5,2012-03-27,107.5,"C","N/A","N/A",0,0
"1961",2012-03-28,2012-04-20,105.5,2012-04-02,105.5,"P","N/A","N/A",0,5
"1962",2012-03-28,2012-04-20,105.5,2012-04-02,105.5,"C","N/A","N/A",0,5
"1963",2012-03-28,2012-04-20,105.5,2012-03-30,105.5,"P","N/A","N/A",0,2
"1964",2012-03-28,2012-04-20,105.5,2012-03-30,105.5,"C","N/A","N/A",0,2
"1965",2012-03-28,2012-04-20,105.5,2012-03-29,105.5,"P","N/A","N/A",0,1
"1966",2012-03-28,2012-04-20,105.5,2012-03-29,105.5,"C","N/A","N/A",0,1
"1967",2012-03-28,2012-04-20,105.5,2012-03-28,105.5,"P","N/A","N/A",0,0
"1968",2012-03-28,2012-04-20,105.5,2012-03-28,105.5,"C","N/A","N/A",0,0
"1969",2012-03-29,2012-04-20,103,2012-04-03,103,"P","N/A","N/A",0,5
"1970",2012-03-29,2012-04-20,103,2012-04-03,103,"C","N/A","N/A",0,5
"1971",2012-03-29,2012-04-20,103,2012-04-02,103,"P","N/A","N/A",0,4
"1972",2012-03-29,2012-04-20,103,2012-04-02,103,"C","N/A","N/A",0,4
"1973",2012-03-29,2012-04-20,103,2012-03-30,103,"P","N/A","N/A",0,1
"1974",2012-03-29,2012-04-20,103,2012-03-30,103,"C","N/A","N/A",3.19,1
"1975",2012-03-29,2012-04-20,103,2012-03-29,103,"P","N/A","N/A",0,0
"1976",2012-03-29,2012-04-20,103,2012-03-29,103,"C","N/A","N/A",0,0
"1977",2012-03-30,2012-04-20,103,2012-04-04,103,"P","N/A","N/A",0,5
"1978",2012-03-30,2012-04-20,103,2012-04-04,103,"C","N/A","N/A",0,5
"1979",2012-03-30,2012-04-20,103,2012-04-03,103,"P","N/A","N/A",0,4
"1980",2012-03-30,2012-04-20,103,2012-04-03,103,"C","N/A","N/A",0,4
"1981",2012-03-30,2012-04-20,103,2012-04-02,103,"P","N/A","N/A",0,3
"1982",2012-03-30,2012-04-20,103,2012-04-02,103,"C","N/A","N/A",0,3
"1983",2012-03-30,2012-04-20,103,2012-03-30,103,"P","N/A","N/A",0,0
"1984",2012-03-30,2012-04-20,103,2012-03-30,103,"C","N/A","N/A",3.21,0
"1985",2012-04-02,2012-04-20,105,2012-04-17,105,"P","N/A","N/A",1.93,15
"1986",2012-04-02,2012-04-20,105,2012-04-17,105,"P","N/A","N/A",1.93,15
"1987",2012-04-02,2012-04-20,105,2012-04-17,105,"C","N/A","N/A",0,15
"1988",2012-04-02,2012-04-20,105,2012-04-17,105,"C","N/A","N/A",2.16,15
"1989",2012-04-02,2012-04-20,105,2012-04-05,105,"P","N/A","N/A",0,3
"1990",2012-04-02,2012-04-20,105,2012-04-05,105,"C","N/A","N/A",0,3
"1991",2012-04-02,2012-04-20,105,2012-04-04,105,"P","N/A","N/A",0,2
"1992",2012-04-02,2012-04-20,105,2012-04-04,105,"C","N/A","N/A",0,2
"1993",2012-04-02,2012-04-20,105,2012-04-03,105,"P","N/A","N/A",0,1
"1994",2012-04-02,2012-04-20,105,2012-04-03,105,"C","N/A","N/A",0,1
"1995",2012-04-02,2012-04-20,105,2012-04-02,105,"P","N/A","N/A",0,0
"1996",2012-04-02,2012-04-20,105,2012-04-02,105,"C","N/A","N/A",0,0
"1997",2012-04-03,2012-04-20,104,2012-04-17,104,"P","N/A","N/A",1.9,14
"1998",2012-04-03,2012-04-20,104,2012-04-17,104,"P","N/A","N/A",0,14
"1999",2012-04-03,2012-04-20,104,2012-04-17,104,"C","N/A","N/A",0,14
"2000",2012-04-03,2012-04-20,104,2012-04-17,104,"C","N/A","N/A",1.91,14
"2001",2012-04-03,2012-04-20,104,2012-04-05,104,"P","N/A","N/A",0,2
"2002",2012-04-03,2012-04-20,104,2012-04-05,104,"C","N/A","N/A",0,2
